Data,preco,Mes,ano
23/09/2003,25,51,9,2003
22/09/2003,25,56,9,2003
21/09/2003,25,76,9,2003
20/09/2003,26,28,9,2003
19/09/2003,26,38,9,2003
18/09/2003,25,56,9,2003
17/09/2003,25,76,9,2003
16/09/2003,26,52,9,2003
15/09/2003,27,48,9,2003
14/09/2003,27,76,9,2003
13/09/2003,27,64,9,2003
12/09/2003,28,47,9,2003
11/09/2003,27,48,9,2003
10/09/2003,27,76,9,2003
09/09/2003,27,72,9,2003
08/09/2003,27,49,9,2003
07/09/2003,27,89,9,2003
06/09/2003,28,08,9,2003
05/09/2003,29,64,9,2003
04/09/2003,27,49,9,2003
03/09/2003,27,89,9,2003
02/09/2003,30,38,9,2003
01/09/2003,30,1,9,2003
31/08/2003,30,05,8,2003
30/08/2003,30,08,8,2003
29/08/2003,29,98,8,2003
28/08/2003,30,1,8,2003
27/08/2003,30,05,8,2003
26/08/2003,30,22,8,2003
25/08/2003,29,95,8,2003
24/08/2003,29,28,8,2003
23/08/2003,29,18,8,2003
22/08/2003,29,88,8,2003
21/08/2003,29,95,8,2003
20/08/2003,29,28,8,2003
19/08/2003,29,18,8,2003
18/08/2003,28,96,8,2003
17/08/2003,29,66,8,2003
16/08/2003,30,13,8,2003
15/08/2003,30,05,8,2003
14/08/2003,28,96,8,2003
13/08/2003,29,66,8,2003
12/08/2003,30,59,8,2003
11/08/2003,30,06,8,2003
10/08/2003,30,01,8,2003
09/08/2003,30,37,8,2003
08/08/2003,29,91,8,2003
07/08/2003,30,06,8,2003
06/08/2003,30,01,8,2003
05/08/2003,29,63,8,2003
04/08/2003,28,68,8,2003
03/08/2003,28,31,8,2003
02/08/2003,28,27,8,2003
01/08/2003,27,71,8,2003
31/07/2003,28,68,7,2003
30/07/2003,28,31,7,2003
29/07/2003,28,3,7,2003
28/07/2003,27,73,7,2003
27/07/2003,27,67,7,2003
26/07/2003,28,4,7,2003
25/07/2003,28,01,7,2003
24/07/2003,27,73,7,2003
23/07/2003,27,67,7,2003
22/07/2003,29,2,7,2003
21/07/2003,28,59,7,2003
20/07/2003,28,51,7,2003
19/07/2003,28,87,7,2003
18/07/2003,28,52,7,2003
17/07/2003,28,59,7,2003
16/07/2003,28,51,7,2003
15/07/2003,29,36,7,2003
14/07/2003,29,37,7,2003
13/07/2003,28,21,7,2003
12/07/2003,27,95,7,2003
11/07/2003,27,23,7,2003
10/07/2003,29,37,7,2003
09/07/2003,28,21,7,2003
08/07/2003,27,97,7,2003
07/07/2003,28,63,7,2003
06/07/2003,28,2,7,2003
05/07/2003,28,33,7,2003
04/07/2003,28,88,7,2003
03/07/2003,28,63,7,2003
02/07/2003,28,2,7,2003
01/07/2003,27,45,7,2003
30/06/2003,27,06,6,2003
29/06/2003,27,34,6,2003
28/06/2003,26,96,6,2003
27/06/2003,27,13,6,2003
26/06/2003,27,06,6,2003
25/06/2003,27,34,6,2003
24/06/2003,27,13,6,2003
23/06/2003,26,21,6,2003
22/06/2003,26,43,6,2003
21/06/2003,27,14,6,2003
20/06/2003,27,5,6,2003
19/06/2003,26,21,6,2003
18/06/2003,26,43,6,2003
17/06/2003,27,39,6,2003
16/06/2003,28,48,6,2003
15/06/2003,28,97,6,2003
14/06/2003,28,44,6,2003
13/06/2003,28,62,6,2003
12/06/2003,28,48,6,2003
11/06/2003,28,97,6,2003
10/06/2003,28,38,6,2003
09/06/2003,28,16,6,2003
08/06/2003,27,49,6,2003
07/06/2003,27,99,6,2003
06/06/2003,27,56,6,2003
05/06/2003,28,16,6,2003
04/06/2003,27,49,6,2003
03/06/2003,26,58,6,2003
02/06/2003,26,39,6,2003
01/06/2003,26,48,6,2003
31/05/2003,26,55,5,2003
30/05/2003,26,78,5,2003
29/05/2003,26,39,5,2003
28/05/2003,26,48,5,2003
27/05/2003,27,14,5,2003
26/05/2003,27,32,5,2003
25/05/2003,27,58,5,2003
24/05/2003,26,69,5,2003
23/05/2003,27,23,5,2003
22/05/2003,27,32,5,2003
21/05/2003,27,58,5,2003
20/05/2003,27,18,5,2003
19/05/2003,26,77,5,2003
18/05/2003,25,98,5,2003
17/05/2003,25,45,5,2003
16/05/2003,25,69,5,2003
15/05/2003,26,77,5,2003
14/05/2003,25,98,5,2003
13/05/2003,25,55,5,2003
12/05/2003,24,48,5,2003
11/05/2003,24,01,5,2003
10/05/2003,23,91,5,2003
09/05/2003,23,59,5,2003
08/05/2003,24,48,5,2003
07/05/2003,24,01,5,2003
06/05/2003,23,73,5,2003
05/05/2003,23,79,5,2003
04/05/2003,23,6,5,2003
03/05/2003,23,23,5,2003
02/05/2003,23,42,5,2003
01/05/2003,23,79,5,2003
30/04/2003,23,6,4,2003
29/04/2003,24,29,4,2003
28/04/2003,24,06,4,2003
27/04/2003,24,56,4,2003
26/04/2003,25,72,4,2003
25/04/2003,25,76,4,2003
24/04/2003,24,06,4,2003
23/04/2003,24,56,4,2003
22/04/2003,25,76,4,2003
21/04/2003,25,36,4,2003
20/04/2003,24,86,4,2003
19/04/2003,24,74,4,2003
18/04/2003,24,72,4,2003
17/04/2003,25,36,4,2003
16/04/2003,24,86,4,2003
15/04/2003,24,39,4,2003
14/04/2003,25,16,4,2003
13/04/2003,25,11,4,2003
12/04/2003,24,88,4,2003
11/04/2003,25,27,4,2003
10/04/2003,25,16,4,2003
09/04/2003,25,11,4,2003
08/04/2003,25,62,4,2003
07/04/2003,26,75,4,2003
06/04/2003,26,29,4,2003
05/04/2003,27,94,4,2003
04/04/2003,28,05,4,2003
03/04/2003,26,75,4,2003
02/04/2003,26,29,4,2003
01/04/2003,27,66,4,2003
31/03/2003,27,29,3,2003
30/03/2003,25,98,3,2003
29/03/2003,27,28,3,2003
28/03/2003,26,54,3,2003
27/03/2003,27,29,3,2003
26/03/2003,25,98,3,2003
25/03/2003,25,59,3,2003
24/03/2003,28,3,2003
23/03/2003,28,4,3,2003
22/03/2003,28,55,3,2003
21/03/2003,30,35,3,2003
20/03/2003,28,3,2003
19/03/2003,28,4,3,2003
18/03/2003,31,48,3,2003
17/03/2003,33,98,3,2003
16/03/2003,34,16,3,2003
15/03/2003,34,06,3,2003
14/03/2003,34,94,3,2003
13/03/2003,33,98,3,2003
12/03/2003,34,16,3,2003
11/03/2003,34,47,3,2003
10/03/2003,34,39,3,2003
09/03/2003,33,92,3,2003
08/03/2003,34,37,3,2003
07/03/2003,33,4,3,2003
06/03/2003,34,39,3,2003
05/03/2003,33,92,3,2003
04/03/2003,34,3,2003
03/03/2003,34,09,3,2003
02/03/2003,33,46,3,2003
01/03/2003,33,64,3,2003
28/02/2003,33,41,2,2003
27/02/2003,34,09,2,2003
26/02/2003,33,46,2,2003
25/02/2003,32,76,2,2003
24/02/2003,32,76,2,2003
23/02/2003,33,16,2,2003
22/02/2003,33,26,2,2003
21/02/2003,33,06,2,2003
20/02/2003,32,76,2,2003
19/02/2003,33,16,2,2003
18/02/2003,33,26,2,2003
17/02/2003,33,23,2,2003
16/02/2003,32,46,2,2003
15/02/2003,32,51,2,2003
14/02/2003,32,47,2,2003
13/02/2003,33,23,2,2003
12/02/2003,32,46,2,2003
11/02/2003,32,23,2,2003
10/02/2003,31,81,2,2003
09/02/2003,31,77,2,2003
08/02/2003,31,13,2,2003
07/02/2003,30,95,2,2003
06/02/2003,31,81,2,2003
05/02/2003,31,77,2,2003
04/02/2003,31,57,2,2003
03/02/2003,31,42,2,2003
02/02/2003,31,26,2,2003
01/02/2003,30,73,2,2003
31/01/2003,31,02,1,2003
30/01/2003,31,42,1,2003
29/01/2003,31,26,1,2003
28/01/2003,31,62,1,2003
27/01/2003,31,4,1,2003
26/01/2003,32,07,1,2003
25/01/2003,31,72,1,2003
24/01/2003,32,23,1,2003
23/01/2003,31,4,1,2003
22/01/2003,32,07,1,2003
21/01/2003,31,57,1,2003
20/01/2003,32,29,1,2003
19/01/2003,31,73,1,2003
18/01/2003,31,36,1,2003
17/01/2003,30,46,1,2003
16/01/2003,32,29,1,2003
15/01/2003,31,73,1,2003
14/01/2003,30,07,1,2003
13/01/2003,30,26,1,2003
12/01/2003,29,3,1,2003
11/01/2003,30,78,1,2003
10/01/2003,31,43,1,2003
09/01/2003,30,26,1,2003
08/01/2003,29,3,1,2003
07/01/2003,31,43,1,2003
06/01/2003,30,32,1,2003
04/01/2003,30,12,1,2003
03/01/2003,32,02,1,2003
02/01/2003,30,32,1,2003
31/12/2002,31,49,12,2002
30/12/2002,32,02,12,2002
28/12/2002,30,93,12,2002
27/12/2002,30,61,12,2002
24/12/2002,29,59,12,2002
23/12/2002,30,26,12,2002
22/12/2002,29,95,12,2002
21/12/2002,29,25,12,2002
20/12/2002,28,73,12,2002
19/12/2002,30,26,12,2002
18/12/2002,29,95,12,2002
17/12/2002,27,64,12,2002
16/12/2002,27,29,12,2002
15/12/2002,26,85,12,2002
14/12/2002,26,35,12,2002
13/12/2002,26,06,12,2002
12/12/2002,27,29,12,2002
11/12/2002,26,85,12,2002
10/12/2002,25,67,12,2002
09/12/2002,26,07,12,2002
08/12/2002,25,99,12,2002
07/12/2002,26,09,12,2002
06/12/2002,25,73,12,2002
05/12/2002,26,07,12,2002
04/12/2002,25,99,12,2002
03/12/2002,25,74,12,2002
02/12/2002,25,7,12,2002
01/12/2002,25,11,12,2002
30/11/2002,24,56,11,2002
29/11/2002,24,85,11,2002
28/11/2002,25,7,11,2002
27/11/2002,25,11,11,2002
26/11/2002,24,79,11,2002
25/11/2002,24,52,11,2002
24/11/2002,24,05,11,2002
23/11/2002,24,05,11,2002
22/11/2002,23,41,11,2002
21/11/2002,24,52,11,2002
20/11/2002,24,05,11,2002
19/11/2002,23,33,11,2002
18/11/2002,22,82,11,2002
17/11/2002,22,96,11,2002
16/11/2002,24,01,11,2002
15/11/2002,23,86,11,2002
14/11/2002,22,82,11,2002
13/11/2002,22,96,11,2002
12/11/2002,23,54,11,2002
11/11/2002,24,36,11,2002
10/11/2002,23,73,11,2002
09/11/2002,24,66,11,2002
08/11/2002,25,21,11,2002
07/11/2002,24,36,11,2002
06/11/2002,23,73,11,2002
05/11/2002,25,78,11,2002
04/11/2002,25,51,11,2002
03/11/2002,25,29,11,2002
02/11/2002,25,71,11,2002
01/11/2002,25,44,11,2002
31/10/2002,25,51,10,2002
30/10/2002,25,29,10,2002
29/10/2002,25,96,10,2002
28/10/2002,26,78,10,2002
27/10/2002,26,68,10,2002
26/10/2002,26,69,10,2002
25/10/2002,27,01,10,2002
24/10/2002,26,78,10,2002
23/10/2002,26,68,10,2002
22/10/2002,28,2,10,2002
21/10/2002,28,22,10,2002
20/10/2002,28,61,10,2002
19/10/2002,28,66,10,2002
18/10/2002,28,56,10,2002
17/10/2002,28,22,10,2002
16/10/2002,28,61,10,2002
15/10/2002,28,18,10,2002
14/10/2002,27,7,10,2002
13/10/2002,28,29,10,2002
12/10/2002,28,28,10,2002
11/10/2002,28,38,10,2002
10/10/2002,27,7,10,2002
09/10/2002,28,29,10,2002
08/10/2002,28,32,10,2002
07/10/2002,28,46,10,2002
06/10/2002,29,14,10,2002
05/10/2002,29,42,10,2002
04/10/2002,29,11,10,2002
03/10/2002,28,46,10,2002
02/10/2002,29,14,10,2002
01/10/2002,29,10,2002
30/09/2002,28,93,9,2002
29/09/2002,29,11,9,2002
28/09/2002,29,47,9,2002
27/09/2002,29,36,9,2002
26/09/2002,28,93,9,2002
25/09/2002,29,11,9,2002
24/09/2002,28,61,9,2002
23/09/2002,28,45,9,2002
22/09/2002,28,41,9,2002
21/09/2002,27,76,9,2002
20/09/2002,28,38,9,2002
19/09/2002,28,45,9,2002
18/09/2002,28,41,9,2002
17/09/2002,28,53,9,2002
16/09/2002,27,76,9,2002
15/09/2002,28,68,9,2002
14/09/2002,28,92,9,2002
13/09/2002,28,67,9,2002
12/09/2002,27,76,9,2002
11/09/2002,28,68,9,2002
10/09/2002,28,36,9,2002
09/09/2002,27,54,9,2002
08/09/2002,27,31,9,2002
07/09/2002,26,58,9,2002
06/09/2002,27,45,9,2002
05/09/2002,27,54,9,2002
04/09/2002,27,31,9,2002
03/09/2002,27,56,9,2002
02/09/2002,27,11,9,2002
01/09/2002,27,54,9,2002
31/08/2002,27,89,8,2002
30/08/2002,27,56,8,2002
29/08/2002,27,11,8,2002
28/08/2002,27,54,8,2002
27/08/2002,27,51,8,2002
26/08/2002,27,81,8,2002
25/08/2002,27,53,8,2002
24/08/2002,27,63,8,2002
23/08/2002,27,44,8,2002
22/08/2002,27,81,8,2002
21/08/2002,27,53,8,2002
20/08/2002,27,33,8,2002
19/08/2002,26,66,8,2002
18/08/2002,26,47,8,2002
17/08/2002,26,11,8,2002
16/08/2002,25,63,8,2002
15/08/2002,26,66,8,2002
14/08/2002,26,47,8,2002
13/08/2002,25,49,8,2002
12/08/2002,25,51,8,2002
11/08/2002,25,7,8,2002
10/08/2002,25,69,8,2002
09/08/2002,25,2,8,2002
08/08/2002,25,51,8,2002
07/08/2002,25,7,8,2002
06/08/2002,25,17,8,2002
05/08/2002,25,79,8,2002
04/08/2002,26,28,8,2002
03/08/2002,25,95,8,2002
02/08/2002,25,2,8,2002
01/08/2002,25,79,8,2002
31/07/2002,26,28,7,2002
30/07/2002,25,1,7,2002
29/07/2002,25,36,7,2002
28/07/2002,25,43,7,2002
27/07/2002,25,65,7,2002
26/07/2002,25,7,7,2002
25/07/2002,25,36,7,2002
24/07/2002,25,43,7,2002
23/07/2002,26,37,7,2002
22/07/2002,26,72,7,2002
21/07/2002,26,19,7,2002
20/07/2002,25,94,7,2002
19/07/2002,26,16,7,2002
18/07/2002,26,72,7,2002
17/07/2002,26,19,7,2002
16/07/2002,26,11,7,2002
15/07/2002,25,83,7,2002
14/07/2002,25,82,7,2002
13/07/2002,24,9,7,2002
12/07/2002,25,08,7,2002
11/07/2002,25,83,7,2002
10/07/2002,25,82,7,2002
09/07/2002,25,75,7,2002
08/07/2002,25,51,7,2002
07/07/2002,25,59,7,2002
06/07/2002,25,64,7,2002
05/07/2002,25,65,7,2002
04/07/2002,25,51,7,2002
03/07/2002,25,59,7,2002
02/07/2002,25,33,7,2002
01/07/2002,25,39,7,2002
30/06/2002,24,75,6,2002
29/06/2002,25,32,6,2002
28/06/2002,24,99,6,2002
27/06/2002,25,39,6,2002
26/06/2002,24,75,6,2002
25/06/2002,24,14,6,2002
24/06/2002,24,42,6,2002
23/06/2002,24,85,6,2002
22/06/2002,24,64,6,2002
21/06/2002,24,69,6,2002
20/06/2002,24,42,6,2002
19/06/2002,24,85,6,2002
18/06/2002,23,97,6,2002
17/06/2002,23,72,6,2002
16/06/2002,23,09,6,2002
15/06/2002,22,37,6,2002
14/06/2002,22,83,6,2002
13/06/2002,23,72,6,2002
12/06/2002,23,09,6,2002
11/06/2002,22,99,6,2002
10/06/2002,22,79,6,2002
09/06/2002,23,19,6,2002
07/06/2002,22,99,6,2002
06/06/2002,22,79,6,2002
05/06/2002,23,19,6,2002
04/06/2002,23,87,6,2002
03/06/2002,23,72,6,2002
02/06/2002,24,18,6,2002
01/06/2002,24,71,6,2002
31/05/2002,23,52,5,2002
30/05/2002,23,72,5,2002
29/05/2002,24,18,5,2002
28/05/2002,23,76,5,2002
27/05/2002,24,01,5,2002
26/05/2002,24,32,5,2002
25/05/2002,24,99,5,2002
24/05/2002,25,97,5,2002
23/05/2002,24,01,5,2002
22/05/2002,24,32,5,2002
21/05/2002,25,45,5,2002
20/05/2002,25,71,5,2002
19/05/2002,27,17,5,2002
18/05/2002,27,12,5,2002
17/05/2002,26,3,5,2002
16/05/2002,25,71,5,2002
15/05/2002,27,17,5,2002
14/05/2002,26,89,5,2002
13/05/2002,26,09,5,2002
12/05/2002,26,09,5,2002
11/05/2002,25,53,5,2002
10/05/2002,26,89,5,2002
09/05/2002,26,09,5,2002
08/05/2002,26,09,5,2002
07/05/2002,25,8,5,2002
06/05/2002,25,73,5,2002
05/05/2002,26,67,5,2002
04/05/2002,26,98,5,2002
03/05/2002,26,85,5,2002
02/05/2002,25,73,5,2002
01/05/2002,26,67,5,2002
30/04/2002,26,32,4,2002
29/04/2002,26,47,4,2002
28/04/2002,26,2,4,2002
27/04/2002,26,26,4,2002
26/04/2002,25,96,4,2002
25/04/2002,26,47,4,2002
24/04/2002,26,2,4,2002
23/04/2002,25,86,4,2002
22/04/2002,25,9,4,2002
21/04/2002,25,26,4,2002
20/04/2002,24,03,4,2002
19/04/2002,23,39,4,2002
18/04/2002,25,9,4,2002
17/04/2002,25,26,4,2002
16/04/2002,23,25,4,2002
15/04/2002,24,22,4,2002
14/04/2002,25,13,4,2002
13/04/2002,25,48,4,2002
12/04/2002,26,36,4,2002
11/04/2002,24,22,4,2002
10/04/2002,25,13,4,2002
09/04/2002,25,39,4,2002
08/04/2002,26,97,4,2002
07/04/2002,26,72,4,2002
06/04/2002,26,97,4,2002
05/04/2002,25,39,4,2002
04/04/2002,26,97,4,2002
03/04/2002,26,72,4,2002
02/04/2002,26,97,4,2002
01/04/2002,26,06,4,2002
29/03/2002,25,34,3,2002
28/03/2002,25,34,3,2002
27/03/2002,25,13,3,2002
26/03/2002,24,6,3,2002
25/03/2002,24,75,3,2002
22/03/2002,24,83,3,2002
21/03/2002,24,25,3,2002
20/03/2002,24,78,3,2002
19/03/2002,24,51,3,2002
18/03/2002,23,8,3,2002
15/03/2002,23,9,3,2002
14/03/2002,23,76,3,2002
13/03/2002,23,6,3,2002
12/03/2002,22,7,3,2002
11/03/2002,23,14,3,2002
08/03/2002,22,32,3,2002
07/03/2002,23,1,3,2002
06/03/2002,22,11,3,2002
05/03/2002,22,25,3,2002
04/03/2002,21,59,3,2002
01/03/2002,21,83,3,2002
28/02/2002,20,73,2,2002
27/02/2002,20,73,2,2002
26/02/2002,19,95,2,2002
25/02/2002,19,78,2,2002
22/02/2002,20,14,2,2002
21/02/2002,20,21,2,2002
20/02/2002,19,44,2,2002
19/02/2002,20,18,2,2002
18/02/2002,20,12,2,2002
15/02/2002,20,76,2,2002
14/02/2002,20,97,2,2002
13/02/2002,21,41,2,2002
12/02/2002,21,75,2,2002
11/02/2002,20,08,2,2002
08/02/2002,20,01,2,2002
07/02/2002,19,42,2,2002
06/02/2002,19,97,2,2002
05/02/2002,19,9,2,2002
04/02/2002,20,26,2,2002
01/02/2002,19,7,2,2002
31/01/2002,19,07,1,2002
30/01/2002,18,71,1,2002
29/01/2002,19,26,1,2002
28/01/2002,19,74,1,2002
25/01/2002,19,04,1,2002
24/01/2002,18,91,1,2002
23/01/2002,18,89,1,2002
22/01/2002,18,7,1,2002
21/01/2002,18,32,1,2002
18/01/2002,18,17,1,2002
17/01/2002,18,2,1,2002
16/01/2002,18,5,1,2002
15/01/2002,18,86,1,2002
14/01/2002,18,89,1,2002
11/01/2002,20,08,1,2002
10/01/2002,19,71,1,2002
09/01/2002,20,21,1,2002
08/01/2002,21,03,1,2002
07/01/2002,21,08,1,2002
04/01/2002,21,2,1,2002
03/01/2002,20,47,1,2002
02/01/2002,20,13,1,2002
31/12/2001,19,35,12,2001
28/12/2001,19,77,12,2001
27/12/2001,18,87,12,2001
24/12/2001,18,65,12,2001
21/12/2001,18,73,12,2001
20/12/2001,18,87,12,2001
19/12/2001,19,03,12,2001
18/12/2001,18,51,12,2001
17/12/2001,18,58,12,2001
14/12/2001,18,54,12,2001
13/12/2001,17,8,12,2001
12/12/2001,18,13,12,2001
11/12/2001,17,61,12,2001
10/12/2001,18,03,12,2001
07/12/2001,17,81,12,2001
06/12/2001,18,57,12,2001
05/12/2001,19,27,12,2001
04/12/2001,19,28,12,2001
03/12/2001,20,12,2001
30/11/2001,18,92,11,2001
29/11/2001,18,54,11,2001
28/11/2001,18,81,11,2001
27/11/2001,19,09,11,2001
26/11/2001,18,66,11,2001
23/11/2001,19,4,11,2001
22/11/2001,19,65,11,2001
21/11/2001,18,44,11,2001
20/11/2001,18,82,11,2001
19/11/2001,16,55,11,2001
16/11/2001,16,86,11,2001
15/11/2001,16,51,11,2001
14/11/2001,18,78,11,2001
13/11/2001,20,47,11,2001
12/11/2001,19,48,11,2001
09/11/2001,20,72,11,2001
08/11/2001,19,54,11,2001
07/11/2001,18,86,11,2001
06/11/2001,18,64,11,2001
05/11/2001,18,78,11,2001
02/11/2001,18,63,11,2001
01/11/2001,19,39,11,2001
31/10/2001,19,63,10,2001
30/10/2001,20,41,10,2001
29/10/2001,20,55,10,2001
26/10/2001,20,31,10,2001
25/10/2001,20,67,10,2001
24/10/2001,20,37,10,2001
23/10/2001,20,56,10,2001
22/10/2001,20,38,10,2001
19/10/2001,19,91,10,2001
18/10/2001,19,21,10,2001
17/10/2001,19,47,10,2001
16/10/2001,20,47,10,2001
15/10/2001,20,36,10,2001
12/10/2001,20,57,10,2001
11/10/2001,21,38,10,2001
10/10/2001,21,02,10,2001
09/10/2001,20,65,10,2001
08/10/2001,20,91,10,2001
05/10/2001,21,46,10,2001
04/10/2001,20,94,10,2001
03/10/2001,20,63,10,2001
02/10/2001,21,29,10,2001
01/10/2001,21,22,10,2001
28/09/2001,21,87,9,2001
27/09/2001,21,47,9,2001
26/09/2001,20,67,9,2001
25/09/2001,20,13,9,2001
24/09/2001,20,63,9,2001
21/09/2001,25,17,9,2001
20/09/2001,25,57,9,2001
19/09/2001,25,44,9,2001
18/09/2001,27,54,9,2001
17/09/2001,28,32,9,2001
14/09/2001,29,22,9,2001
13/09/2001,28,2,9,2001
12/09/2001,28,24,9,2001
11/09/2001,29,12,9,2001
10/09/2001,27,59,9,2001
07/09/2001,27,54,9,2001
06/09/2001,26,61,9,2001
05/09/2001,26,27,9,2001
04/09/2001,26,27,9,2001
03/09/2001,26,52,9,2001
31/08/2001,26,8,8,2001
30/08/2001,26,7,8,2001
29/08/2001,26,67,8,2001
28/08/2001,26,46,8,2001
27/08/2001,26,22,8,2001
24/08/2001,26,33,8,2001
23/08/2001,25,66,8,2001
22/08/2001,25,71,8,2001
21/08/2001,25,36,8,2001
20/08/2001,24,35,8,2001
17/08/2001,24,68,8,2001
16/08/2001,25,18,8,2001
15/08/2001,25,61,8,2001
14/08/2001,25,71,8,2001
13/08/2001,25,88,8,2001
10/08/2001,25,78,8,2001
09/08/2001,25,28,8,2001
08/08/2001,25,61,8,2001
07/08/2001,25,94,8,2001
06/08/2001,25,39,8,2001
03/08/2001,25,6,8,2001
02/08/2001,25,49,8,2001
01/08/2001,24,23,8,2001
31/07/2001,24,35,7,2001
30/07/2001,24,46,7,2001
27/07/2001,24,82,7,2001
26/07/2001,24,94,7,2001
25/07/2001,24,9,7,2001
24/07/2001,24,37,7,2001
23/07/2001,24,44,7,2001
20/07/2001,23,43,7,2001
19/07/2001,23,35,7,2001
18/07/2001,23,1,7,2001
17/07/2001,23,9,7,2001
16/07/2001,23,58,7,2001
13/07/2001,24,02,7,2001
12/07/2001,23,62,7,2001
11/07/2001,24,44,7,2001
10/07/2001,24,69,7,2001
09/07/2001,25,59,7,2001
06/07/2001,26,55,7,2001
05/07/2001,25,69,7,2001
04/07/2001,25,97,7,2001
03/07/2001,25,56,7,2001
02/07/2001,25,73,7,2001
29/06/2001,26,21,6,2001
28/06/2001,25,68,6,2001
27/06/2001,26,25,6,2001
26/06/2001,27,66,6,2001
25/06/2001,27,36,6,2001
22/06/2001,26,86,6,2001
21/06/2001,26,7,6,2001
20/06/2001,26,24,6,2001
19/06/2001,26,68,6,2001
18/06/2001,27,61,6,2001
15/06/2001,28,13,6,2001
14/06/2001,28,5,6,2001
13/06/2001,29,13,6,2001
12/06/2001,29,03,6,2001
11/06/2001,29,57,6,2001
08/06/2001,28,88,6,2001
07/06/2001,28,55,6,2001
06/06/2001,28,73,6,2001
05/06/2001,29,25,6,2001
04/06/2001,28,95,6,2001
01/06/2001,28,86,6,2001
31/05/2001,28,55,5,2001
30/05/2001,28,92,5,2001
29/05/2001,29,11,5,2001
25/05/2001,28,69,5,2001
24/05/2001,28,85,5,2001
23/05/2001,29,51,5,2001
22/05/2001,29,72,5,2001
21/05/2001,29,8,5,2001
18/05/2001,29,3,5,2001
17/05/2001,28,57,5,2001
16/05/2001,28,19,5,2001
15/05/2001,27,88,5,2001
14/05/2001,27,77,5,2001
11/05/2001,27,97,5,2001
10/05/2001,28,27,5,2001
09/05/2001,27,46,5,2001
08/05/2001,27,45,5,2001
07/05/2001,27,71,5,2001
04/05/2001,27,59,5,2001
03/05/2001,27,46,5,2001
02/05/2001,26,82,5,2001
01/05/2001,27,31,5,2001
30/04/2001,27,21,4,2001
27/04/2001,26,85,4,2001
26/04/2001,26,71,4,2001
25/04/2001,25,49,4,2001
24/04/2001,25,76,4,2001
23/04/2001,25,42,4,2001
20/04/2001,25,57,4,2001
19/04/2001,25,86,4,2001
18/04/2001,26,11,4,2001
17/04/2001,26,99,4,2001
16/04/2001,26,8,4,2001
13/04/2001,26,8,4,2001
12/04/2001,27,12,4,2001
11/04/2001,26,08,4,2001
10/04/2001,25,64,4,2001
09/04/2001,24,37,4,2001
06/04/2001,24,02,4,2001
05/04/2001,24,87,4,2001
04/04/2001,24,35,4,2001
03/04/2001,23,47,4,2001
02/04/2001,23,31,4,2001
30/03/2001,23,5,3,2001
29/03/2001,23,77,3,2001
28/03/2001,24,5,3,2001
27/03/2001,24,41,3,2001
26/03/2001,24,01,3,2001
23/03/2001,23,94,3,2001
22/03/2001,23,45,3,2001
21/03/2001,23,21,3,2001
20/03/2001,23,63,3,2001
19/03/2001,23,19,3,2001
16/03/2001,23,84,3,2001
15/03/2001,23,37,3,2001
14/03/2001,24,31,3,2001
13/03/2001,24,8,3,2001
12/03/2001,25,34,3,2001
09/03/2001,25,78,3,2001
08/03/2001,26,37,3,2001
07/03/2001,25,91,3,2001
06/03/2001,25,59,3,2001
05/03/2001,25,98,3,2001
02/03/2001,25,28,3,2001
01/03/2001,24,76,3,2001
28/02/2001,25,16,2,2001
27/02/2001,25,28,2,2001
26/02/2001,25,84,2,2001
23/02/2001,26,12,2,2001
22/02/2001,25,75,2,2001
21/02/2001,26,1,2,2001
20/02/2001,26,45,2,2001
19/02/2001,27,05,2,2001
16/02/2001,26,61,2,2001
15/02/2001,26,33,2,2001
14/02/2001,27,89,2,2001
13/02/2001,28,2,2001
12/02/2001,29,32,2,2001
09/02/2001,29,53,2,2001
08/02/2001,30,68,2,2001
07/02/2001,29,54,2,2001
06/02/2001,29,1,2,2001
05/02/2001,29,25,2,2001
02/02/2001,28,9,2,2001
01/02/2001,27,17,2,2001
31/01/2001,26,59,1,2001
30/01/2001,26,32,1,2001
29/01/2001,26,95,1,2001
26/01/2001,27,04,1,2001
25/01/2001,26,94,1,2001
24/01/2001,27,04,1,2001
23/01/2001,27,02,1,2001
22/01/2001,27,69,1,2001
19/01/2001,26,29,1,2001
18/01/2001,24,74,1,2001
17/01/2001,24,27,1,2001
16/01/2001,25,52,1,2001
15/01/2001,26,03,1,2001
12/01/2001,25,63,1,2001
11/01/2001,25,6,1,2001
10/01/2001,24,98,1,2001
09/01/2001,24,13,1,2001
08/01/2001,24,75,1,2001
05/01/2001,24,77,1,2001
04/01/2001,24,57,1,2001
03/01/2001,23,44,1,2001
02/01/2001,23,43,1,2001
29/12/2000,22,58,12,2000
28/12/2000,22,29,12,2000
27/12/2000,22,58,12,2000
22/12/2000,22,23,12,2000
21/12/2000,22,4,12,2000
20/12/2000,23,29,12,2000
19/12/2000,24,36,12,2000
18/12/2000,25,11,12,2000
15/12/2000,24,44,12,2000
14/12/2000,24,32,12,2000
13/12/2000,26,84,12,2000
12/12/2000,26,81,12,2000
11/12/2000,27,28,12,2000
08/12/2000,26,85,12,2000
07/12/2000,27,85,12,2000
06/12/2000,27,47,12,2000
05/12/2000,28,88,12,2000
04/12/2000,30,37,12,2000
01/12/2000,31,59,12,2000
